,SKU,No_of_points,%_of_non-zero_points,Mean_value,Is_greater_30,%_non_zero_bin,Is_white_noise,Is_stationary,ndiff,Is_seasonal_stationary,seasonalndiff
0,102170419,42,0.11904761904761904,0.19047619047619047,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
1,101499750,58,0.4482758620689655,0.6896551724137931,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
2,102824946,50,0.54,1.24,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
3,37459466,38,0.10526315789473684,0.18421052631578946,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
4,15735837,37,0.1891891891891892,0.21621621621621623,Y,0-40%,False,trend-non-stationary,1,seasonal_stationary,0
5,42300358,31,0.03225806451612903,59.58064516129032,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
6,11139804,42,0.07142857142857142,0.07142857142857142,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
7,102914606,25,0.32,1.12,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
8,100476282,28,0.17857142857142858,0.7857142857142857,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
9,100103172,28,0.14285714285714285,0.7142857142857143,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
10,100838046,29,0.3793103448275862,18.896551724137932,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
11,102774787,13,0.3076923076923077,1.4615384615384615,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
12,104185953,26,0.38461538461538464,5.115384615384615,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
13,102645663,27,0.18518518518518517,0.5555555555555556,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
14,102875221,29,0.41379310344827586,2.1379310344827585,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
15,11637268,34,0.11764705882352941,0.11764705882352941,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
16,101957248,32,0.25,0.34375,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
17,49051193,19,0.21052631578947367,0.21052631578947367,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
18,100448489,37,0.16216216216216217,0.1891891891891892,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
19,102523030,18,0.16666666666666666,0.16666666666666666,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
20,102772144,16,0.125,0.125,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
21,102503856,42,0.047619047619047616,0.09523809523809523,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
22,100602597,66,0.13636363636363635,0.9393939393939394,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
23,11390009,70,0.4714285714285714,1.4285714285714286,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
24,42217107,55,0.03636363636363636,0.2,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
25,42142769,30,0.16666666666666666,0.2,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
26,100136093,17,0.058823529411764705,0.058823529411764705,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
27,102579005,34,0.17647058823529413,3.5,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
28,11891946,65,0.3230769230769231,0.5230769230769231,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
29,102270686,42,0.16666666666666666,0.2619047619047619,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
30,102216589,25,0.2,0.24,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
31,11499770,7,0.2857142857142857,0.2857142857142857,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
32,104184857,17,0.4117647058823529,1.2352941176470589,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
33,11679633,40,0.1,0.1,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
34,102495948,52,0.5769230769230769,1.7307692307692308,Y,40-70%,False,trend-non-stationary,1,seasonal_stationary,0
35,100555564,60,0.3,0.45,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
36,102280599,59,0.15254237288135594,0.1864406779661017,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
37,102818955,26,0.07692307692307693,0.07692307692307693,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
38,101837065,41,0.0975609756097561,0.0975609756097561,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
39,102831597,5,0.4,0.4,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
40,102189585,41,0.12195121951219512,0.14634146341463414,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
41,100060693,65,0.27692307692307694,0.7692307692307693,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
42,100467820,44,0.06818181818181818,0.06818181818181818,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
43,11611019,20,0.35,0.5,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
44,49049105,60,0.15,0.26666666666666666,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
45,102076429,7,0.2857142857142857,0.2857142857142857,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
46,102139832,54,0.07407407407407407,0.07407407407407407,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
47,42224260,16,0.125,0.1875,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
48,100521106,21,0.14285714285714285,0.14285714285714285,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
49,49086092,69,0.10144927536231885,0.13043478260869565,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
50,100758106,48,0.08333333333333333,0.125,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
51,102325289,3,0.6666666666666666,1.0,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
52,14021474,4,0.75,0.75,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
53,101934535,4,0.5,0.5,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
54,102523292,42,0.16666666666666666,0.35714285714285715,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
55,101412137,51,0.09803921568627451,0.13725490196078433,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
56,102216674,42,0.07142857142857142,0.09523809523809523,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
57,102566192,52,0.3076923076923077,0.4423076923076923,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
58,102325096,51,0.43137254901960786,1.0588235294117647,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
59,102824930,20,0.15,0.15,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
60,102408592,26,0.19230769230769232,0.19230769230769232,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
61,102809493,24,0.125,0.16666666666666666,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
62,102409048,36,0.08333333333333333,0.1111111111111111,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
63,102059780,45,0.13333333333333333,0.5333333333333333,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
64,102318437,21,0.14285714285714285,0.23809523809523808,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
65,102151871,8,0.25,0.25,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
66,102781758,7,0.2857142857142857,0.2857142857142857,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
67,102875361,40,0.175,0.275,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
68,101473902,13,0.15384615384615385,0.23076923076923078,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
69,102985608,21,0.2857142857142857,0.5714285714285714,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
70,102590486,20,0.1,0.1,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
71,102353644,27,0.1111111111111111,0.14814814814814814,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
72,102139764,19,0.10526315789473684,0.10526315789473684,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
73,102840827,17,0.17647058823529413,0.17647058823529413,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
74,102557256,21,0.19047619047619047,0.19047619047619047,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
75,102772146,17,0.5882352941176471,2.7058823529411766,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
76,104294082,19,0.21052631578947367,0.6842105263157895,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
77,102810131,29,0.13793103448275862,0.13793103448275862,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
78,102916860,28,0.4642857142857143,7.821428571428571,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
79,102791801,16,0.375,1.0,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
80,102791802,15,0.4,1.0,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
81,102791804,15,0.4,1.6666666666666667,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
82,105716633,4,0.5,1.5,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
83,102924133,11,0.36363636363636365,0.36363636363636365,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
84,104309789,22,0.18181818181818182,0.4090909090909091,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
85,15970920,69,0.15942028985507245,0.5507246376811594,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
86,16039169,41,0.17073170731707318,0.24390243902439024,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
87,42209590,63,0.23809523809523808,0.6190476190476191,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
88,11331593,38,0.05263157894736842,0.05263157894736842,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
89,49132155,53,0.16981132075471697,0.16981132075471697,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
90,42248619,15,0.06666666666666667,0.06666666666666667,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
91,11468303,22,0.09090909090909091,0.09090909090909091,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
92,100663471,24,0.16666666666666666,0.25,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
93,102495739,19,0.10526315789473684,0.10526315789473684,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
94,100781490,55,0.10909090909090909,0.2,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
95,102488918,52,0.21153846153846154,0.34615384615384615,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
96,102817462,41,0.1951219512195122,0.6829268292682927,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
97,11074632,9,0.2222222222222222,0.2222222222222222,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
98,100430111,15,0.06666666666666667,0.13333333333333333,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
99,16366631,71,0.29577464788732394,0.5633802816901409,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
100,102921470,16,0.125,0.125,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
101,102279729,48,0.1875,0.4791666666666667,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
102,100061055,64,0.1875,0.296875,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
103,101820958,32,0.15625,0.25,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
104,37532082,42,0.047619047619047616,0.047619047619047616,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
105,102772274,29,0.27586206896551724,1.4827586206896552,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
106,104285397,25,0.36,1.0,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
107,102118585,11,0.5454545454545454,1.3636363636363635,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
108,102584565,34,0.7058823529411765,5.794117647058823,Y,70-100%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
109,100711399,16,0.375,0.75,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
110,11499729,37,0.1891891891891892,0.1891891891891892,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
111,11507705,43,0.13953488372093023,0.13953488372093023,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
112,101518904,68,0.058823529411764705,0.07352941176470588,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
113,11673631,71,0.16901408450704225,0.3380281690140845,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
114,102896349,38,0.39473684210526316,0.8421052631578947,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
115,100571391,70,0.2,0.4857142857142857,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
116,15362316,50,0.14,0.14,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
117,101820594,56,0.32142857142857145,0.5,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
118,100269878,54,0.09259259259259259,0.12962962962962962,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
119,42212265,24,0.16666666666666666,0.2916666666666667,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
120,105711349,24,0.16666666666666666,0.3333333333333333,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
121,104188287,28,0.2857142857142857,1.0357142857142858,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
122,102531498,14,0.21428571428571427,0.21428571428571427,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
123,102325197,24,0.08333333333333333,0.08333333333333333,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
124,102408496,6,0.3333333333333333,0.3333333333333333,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
125,102338244,22,0.18181818181818182,0.18181818181818182,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
126,102189693,28,0.21428571428571427,0.32142857142857145,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
127,102878315,12,0.4166666666666667,1.25,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
128,102488714,20,0.35,1.15,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
129,11581599,31,0.16129032258064516,0.16129032258064516,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
130,11025948,34,0.058823529411764705,0.058823529411764705,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
131,102096624,42,0.14285714285714285,0.23809523809523808,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
132,100728012,48,0.041666666666666664,0.041666666666666664,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
133,100804383,48,0.125,0.14583333333333334,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
134,102633107,48,0.4375,0.8125,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
135,11231145,41,0.0975609756097561,0.12195121951219512,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
136,11399690,21,0.19047619047619047,0.19047619047619047,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
137,42226325,39,0.07692307692307693,0.07692307692307693,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
138,100171359,44,0.06818181818181818,0.06818181818181818,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
139,16615063,68,0.4117647058823529,0.6323529411764706,Y,40-70%,False,trend-non-stationary,1,seasonal_stationary,0
140,100552849,65,0.07692307692307693,0.18461538461538463,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
141,42122329,23,0.17391304347826086,1.826086956521739,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
142,15371241,29,0.06896551724137931,0.06896551724137931,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
143,42055506,50,0.14,0.28,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
144,16695182,36,0.08333333333333333,0.08333333333333333,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
145,11063604,71,0.28169014084507044,0.323943661971831,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
146,15371231,38,0.05263157894736842,0.05263157894736842,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
147,102217197,41,0.04878048780487805,0.07317073170731707,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
148,100019314,52,0.09615384615384616,0.09615384615384616,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
149,101958478,48,0.020833333333333332,0.020833333333333332,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
150,15957812,53,0.09433962264150944,0.37735849056603776,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
151,100467830,65,0.2153846153846154,0.5538461538461539,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
152,100060657,64,0.125,0.203125,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
153,101821240,69,0.18840579710144928,0.2753623188405797,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
154,101487938,18,0.1111111111111111,0.1111111111111111,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
155,101935130,11,0.09090909090909091,0.09090909090909091,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
156,11278425,36,0.1111111111111111,0.1388888888888889,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
157,11203792,30,0.16666666666666666,0.4,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
158,49049243,53,0.20754716981132076,0.4528301886792453,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
159,42150964,62,0.11290322580645161,0.24193548387096775,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
160,100767692,40,0.05,0.05,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
161,102557222,44,0.1590909090909091,0.38636363636363635,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
162,100144730,53,0.20754716981132076,0.33962264150943394,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
163,11545590,8,0.375,1.0,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
164,102853627,27,0.4074074074074074,1.6666666666666667,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
165,102299761,30,0.16666666666666666,0.4,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
166,102060276,12,0.5833333333333334,1.0,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
167,102544282,37,0.08108108108108109,0.10810810810810811,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
168,102853157,45,0.17777777777777778,0.28888888888888886,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
169,102539523,26,0.19230769230769232,0.38461538461538464,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
170,102861923,27,0.07407407407407407,0.14814814814814814,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
171,42149288,68,0.23529411764705882,2.0,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
172,42149450,71,0.2676056338028169,0.4225352112676056,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
173,101825311,68,0.1323529411764706,0.14705882352941177,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
174,100785466,42,0.30952380952380953,0.42857142857142855,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
175,42222343,73,0.410958904109589,1.178082191780822,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
176,100847925,72,0.6944444444444444,3.9583333333333335,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
177,101876379,66,0.09090909090909091,0.09090909090909091,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
178,16123245,65,0.12307692307692308,0.12307692307692308,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
179,11433982,28,0.07142857142857142,0.07142857142857142,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
180,11703050,52,0.09615384615384616,0.11538461538461539,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
181,102494640,47,0.10638297872340426,0.10638297872340426,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
182,100602241,19,0.21052631578947367,0.2631578947368421,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
183,11302624,10,0.2,0.2,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
184,11400001,25,0.12,0.12,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
185,11683838,10,0.2,0.2,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
186,11891938,10,0.2,0.2,N,Not_Applicable(<30 pts),No_check_possible,No_check_possible,No_check_possible,No_check_possible,No_check_possible
187,42141874,48,0.125,0.125,Y,0-40%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
188,100609933,73,0.5205479452054794,1.4794520547945205,Y,40-70%,True,No_check_possible,No_check_possible,No_check_possible,No_check_possible
